USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
KY,21135,00516914,Lewis County,1250540456,32492708,482.836,12.546,38.552152,-83.376774
KY,21137,00516915,Lincoln County,861773600,9315415,332.733,3.597,37.457174,-84.658335
KY,21139,00516916,Livingston County,810999158,75641317,313.129,29.205,37.209517,-88.363426
KY,21141,00516917,Logan County,1430014646,12688607,552.132,4.899,36.859829,-86.881436
KY,21143,00516918,Lyon County,553844796,110561084,213.841,42.688,37.023976,-88.083391
KY,21145,00516925,McCracken County,644250936,50306572,248.747,19.423,37.053683,-88.712366
KY,21147,00516926,McCreary County,1105416732,10730756,426.804,4.143,36.731136,-84.491052
KY,21149,00516927,McLean County,653906323,9735021,252.475,3.759,37.526707,-87.265597
KY,21151,00516919,Madison County,1132603931,15426522,437.301,5.956,37.723592,-84.276998
KY,21153,00516920,Magoffin County,798866620,1847051,308.444,0.713,37.698953,-83.069716
KY,21155,00516921,Marion County,888390643,9967834,343.010,3.849,37.552604,-85.268959
KY,21157,00516922,Marshall County,780275897,100762021,301.266,38.904,36.882017,-88.332752
KY,21159,00516923,Martin County,594701951,2564962,229.616,0.990,37.796774,-82.506623
KY,21161,00516924,Mason County,621927922,16277777,240.128,6.285,38.594137,-83.828125
KY,21163,00516928,Meade County,791044349,49413697,305.424,19.079,37.967476,-86.200863
KY,21165,00516929,Menifee County,527282799,6085060,203.585,2.349,37.950665,-83.597515
KY,21167,00516930,Mercer County,644472908,11601324,248.832,4.479,37.812085,-84.879694
KY,21169,00516931,Metcalfe County,750178423,3999881,289.646,1.544,36.992515,-85.633598
KY,21171,00516932,Monroe County,853073337,6949352,329.373,2.683,36.714077,-85.713508
KY,21173,00516933,Montgomery County,511177442,3859635,197.367,1.490,38.038138,-83.912337
KY,21175,00516934,Morgan County,987115107,6889992,381.127,2.660,37.922940,-83.258944
KY,21177,00516935,Muhlenberg County,1209734539,31906703,467.081,12.319,37.213816,-87.134092
KY,21179,00516936,Nelson County,1081354528,16997332,417.513,6.563,37.803188,-85.465955
KY,21181,00516937,Nicholas County,505485470,4305022,195.169,1.662,38.337132,-84.025554
KY,21183,00516938,Ohio County,1521032970,23187647,587.274,8.953,37.477859,-86.844871
KY,21185,00516939,Oldham County,484931825,23831365,187.233,9.201,38.400127,-85.456152
KY,21187,00516940,Owen County,909365594,8129651,351.108,3.139,38.499394,-84.841590
KY,21189,00516941,Owsley County,511282948,2285945,197.407,0.883,37.423614,-83.691628
KY,21191,00516942,Pendleton County,717839313,12325351,277.159,4.759,38.696284,-84.351944
KY,21193,00516943,Perry County,879750125,7603771,339.673,2.936,37.241282,-83.217772
KY,21195,00516944,Pike County,2037853572,4756854,786.820,1.837,37.486031,-82.410913
KY,21197,00516945,Powell County,463555578,2957593,178.980,1.142,37.800629,-83.820015
KY,21199,00516946,Pulaski County,1705274602,48546594,658.410,18.744,37.108312,-84.579986
KY,21201,00516947,Robertson County,258774035,484952,99.913,0.187,38.513473,-84.064230
KY,21203,00516948,Rockcastle County,819848737,4016362,316.545,1.551,37.361050,-84.314368
KY,21205,00516949,Rowan County,724726297,16698632,279.818,6.447,38.204250,-83.428070
KY,21207,00516950,Russell County,656969513,75674970,253.657,29.218,36.990605,-85.054874
KY,21209,00516951,Scott County,729781723,9487300,281.770,3.663,38.289882,-84.579376
KY,21211,00516952,Shelby County,983256960,15627991,379.638,6.034,38.239028,-85.228266
KY,21213,00516953,Simpson County,606584091,5857356,234.203,2.262,36.740947,-86.581746
KY,21215,00516954,Spencer County,483493837,12896776,186.678,4.979,38.024903,-85.316765
KY,21217,00516955,Taylor County,689809404,27162478,266.337,10.487,37.366184,-85.327836
KY,21219,00516956,Todd County,969942076,6629425,374.497,2.560,36.840338,-87.183642
KY,21221,00516957,Trigg County,1143307645,103330290,441.434,39.896,36.807681,-87.858652
KY,21223,00516958,Trimble County,392766219,11833390,151.648,4.569,38.620040,-85.351208
KY,21225,00516959,Union County,887974689,53167465,342.849,20.528,37.658029,-87.951650
KY,21227,00516960,Warren County,1402743750,15441365,541.602,5.962,36.995634,-86.423579
KY,21229,00516961,Washington County,769931069,10176683,297.272,3.929,37.754209,-85.175416
KY,21231,00516962,Wayne County,1186687833,67286710,458.183,25.980,36.802011,-84.830440
KY,21233,00516963,Webster County,859730022,9613041,331.944,3.712,37.519460,-87.684790
KY,21235,00516964,Whitley County,1133976324,18875138,437.831,7.288,36.758024,-84.144648
KY,21237,00516965,Wolfe County,575419340,1505210,222.171,0.581,37.743774,-83.495068
KY,21239,00516966,Woodford County,489064244,8307143,188.829,3.207,38.043103,-84.748863
LA,22001,00558389,Acadia Parish,1696777754,6021519,655.130,2.325,30.291497,-92.411037
LA,22003,00558397,Allen Parish,1973083800,10634064,761.812,4.106,30.652744,-92.819605
LA,22005,00558403,Ascension Parish,751029431,33194722,289.974,12.817,30.206444,-90.912502
LA,22007,00558414,Assumption Parish,877133400,66996288,338.663,25.867,29.898853,-91.052465
LA,22009,00558424,Avoyelles Parish,2155855604,86365500,832.381,33.346,31.088503,-91.983275
LA,22011,00558436,Beauregard Parish,2997502171,21999001,1157.342,8.494,30.645018,-93.340253
LA,22013,00558445,Bienville Parish,2101207370,27945994,811.281,10.790,32.340952,-93.041151
LA,22015,00558453,Bossier Parish,2176181488,70514387,840.228,27.226,32.695851,-93.616132
LA,22017,00558458,Caddo Parish,2275355490,150398853,878.520,58.069,32.577195,-93.882423
LA,22019,00558468,Calcasieu Parish,2756538200,77608623,1064.305,29.965,30.229559,-93.358015
LA,22021,00558477,Caldwell Parish,1371203830,29277303,529.425,11.304,32.101219,-92.114231
LA,22023,00558488,Cameron Parish,3327836871,1688122644,1284.885,651.788,29.871812,-93.164948
LA,22025,00558495,Catahoula Parish,1833782911,81308667,708.028,31.393,31.666517,-91.846703
LA,22027,00558505,Claiborne Parish,1955125391,32473222,754.878,12.538,32.827043,-92.989767
LA,22029,00558515,Concordia Parish,1805172274,130329995,696.981,50.321,31.469805,-91.626314
LA,22031,00558521,De Soto Parish,2269878444,47049426,876.405,18.166,32.059248,-93.740797
LA,22033,00558530,East Baton Rouge Parish,1179346044,38556769,455.348,14.887,30.543930,-91.093131
LA,22035,00558534,East Carroll Parish,1089619193,56273972,420.704,21.728,32.730170,-91.234141
LA,22037,00558542,East Feliciana Parish,1174307241,6151756,453.403,2.375,30.839784,-91.043434
LA,22039,00558551,Evangeline Parish,1715552082,44665790,662.378,17.246,30.720693,-92.404086
LA,22041,00558557,Franklin Parish,1617667694,28107882,624.585,10.853,32.139076,-91.672371
LA,22043,00558567,Grant Parish,1665429795,56013947,643.026,21.627,31.597787,-92.561716
LA,22045,00558576,Iberia Parish,1486941064,1182115493,574.111,456.417,29.606013,-91.842706
LA,22047,00558582,Iberville Parish,1602243611,88655982,618.630,34.230,30.270628,-91.365848
LA,22049,00558592,Jackson Parish,1474195902,28714912,569.190,11.087,32.304290,-92.561700
LA,22051,00558027,Jefferson Parish,765682137,897184724,295.632,346.405,29.503300,-90.036231
LA,22053,00558039,Jefferson Davis Parish,1687025362,18718206,651.364,7.227,30.269529,-92.816221
LA,22055,00558059,Lafayette Parish,696045240,1204114,268.745,0.465,30.206507,-92.064170
LA,22057,00558065,Lafourche Parish,2766953347,1037594367,1068.327,400.617,29.491992,-90.394849
LA,22059,00558049,LaSalle Parish,1617924843,97664776,624.684,37.709,31.680083,-92.161596
LA,22061,00558077,Lincoln Parish,1221806136,1897709,471.742,0.733,32.601823,-92.662303
LA,22063,00558083,Livingston Parish,1678750673,112119167,648.169,43.289,30.440419,-90.727474
LA,22065,00558088,Madison Parish,1617282478,68539547,624.436,26.463,32.341375,-91.242023
LA,22067,00558097,Morehouse Parish,2058870205,28878805,794.934,11.150,32.820008,-91.800399
LA,22069,00558108,Natchitoches Parish,3243341073,121033890,1252.261,46.731,31.732551,-93.082611
LA,22071,00558113,Orleans Parish,438799508,467299606,169.421,180.425,30.053420,-89.934502
LA,22073,00558114,Ouachita Parish,1580943091,55283099,610.406,21.345,32.477664,-92.154848
LA,22075,00558125,Plaquemines Parish,2021056000,4628015820,780.334,1786.887,29.402337,-89.298489
LA,22077,00559449,Pointe Coupee Parish,1443519879,86418272,557.346,33.366,30.708319,-91.604621
LA,22079,00559460,Rapides Parish,3413632352,113043381,1318.011,43.646,31.193204,-92.535953
LA,22081,00559472,Red River Parish,1007739206,34327512,389.090,13.254,32.101213,-93.349050
LA,22083,00559481,Richland Parish,1448537069,13551678,559.283,5.232,32.413158,-91.748353
LA,22085,00559489,Sabine Parish,2244636627,375317817,866.659,144.911,31.560402,-93.559579
LA,22087,01629542,St. Bernard Parish,977743048,4604211012,377.509,1777.696,29.918110,-89.263494
LA,22089,01629449,St. Charles Parish,719296011,308712052,277.722,119.194,29.905722,-90.357855
LA,22091,01629457,St. Helena Parish,1057772583,2796210,408.408,1.080,30.822539,-90.708307
LA,22093,01629464,St. James Parish,625582188,42168610,241.539,16.281,30.024777,-90.793956
LA,22095,01629472,St. John the Baptist Parish,555050557,506474565,214.306,195.551,30.147307,-90.485674
LA,22097,01629479,St. Landry Parish,2392904508,39047412,923.906,15.076,30.583441,-91.989274
LA,22099,01629486,St. Martin Parish,1910535372,204161447,737.662,78.827,30.121433,-91.611481
LA,22101,01629492,St. Mary Parish,1438845622,1460445312,555.541,563.881,29.629349,-91.463804
LA,22103,01629503,St. Tammany Parish,2190305863,647228592,845.682,249.896,30.410022,-89.951962
LA,22105,00559500,Tangipahoa Parish,2049488094,136678798,791.312,52.772,30.621580,-90.406633
LA,22107,00559509,Tensas Parish,1561204507,99471076,602.784,38.406,32.001489,-91.342576
LA,22109,00559517,Terrebonne Parish,3190255110,2202157453,1231.764,850.258,29.334130,-90.843674
LA,22111,00559528,Union Parish,2271359848,73624039,876.977,28.426,32.829349,-92.375650
LA,22113,00559538,Vermilion Parish,3038599776,955342197,1173.210,368.860,29.789722,-92.291568
LA,22115,00559548,Vernon Parish,3439275960,35153783,1327.912,13.573,31.110563,-93.181520
LA,22117,00559557,Washington Parish,1734071719,16460917,669.529,6.356,30.852144,-90.046253
LA,22119,00559567,Webster Parish,1536282651,56145063,593.162,21.678,32.732152,-93.339825
LA,22121,00559570,West Baton Rouge Parish,498293891,29602238,192.392,11.429,30.464052,-91.309808
LA,22123,00559578,West Carroll Parish,931478638,2386193,359.646,0.921,32.792480,-91.451998
LA,22125,00559584,West Feliciana Parish,1044342243,58999603,403.223,22.780,30.872701,-91.421008
LA,22127,00559594,Winn Parish,2460711982,17448075,950.086,6.737,31.941187,-92.641269
ME,23001,00581286,Androscoggin County,1211937419,75599699,467.932,29.189,44.167681,-70.207435
ME,23003,00581287,Aroostook County,17278038268,405253178,6671.088,156.469,46.727082,-68.649426
ME,23005,00581288,Cumberland County,2164390945,988820985,835.676,381.786,43.808348,-70.330375
ME,23007,00581289,Franklin County,4395190336,121369620,1696.993,46.861,44.973012,-70.444727
ME,23009,00581290,Hancock County,4110284947,1963056832,1586.990,757.941,44.564906,-68.370703
ME,23011,00581291,Kennebec County,2246806176,216724439,867.497,83.678,44.417012,-69.765764
ME,23013,00581292,Knox County,945693972,2017106979,365.134,778.809,44.042045,-69.038514
ME,23015,00581293,Lincoln County,1180626214,631362207,455.842,243.770,43.994263,-69.514038
ME,23017,00581294,Oxford County,5379068422,256039475,2076.870,98.857,44.494500,-70.734421
ME,23019,00581295,Penobscot County,8798667306,414015520,3397.185,159.852,45.409279,-68.666598
ME,23021,00581296,Piscataquis County,10258683458,1080382095,3960.900,417.138,45.917685,-69.104536
ME,23023,00581297,Sagadahoc County,657803473,300569614,253.979,116.051,43.916645,-69.844326
ME,23025,00581298,Somerset County,10164092046,437895944,3924.378,169.073,45.507482,-69.976040
ME,23027,00581299,Waldo County,1890504131,318127014,729.928,122.830,44.505834,-69.138952
ME,23029,00581300,Washington County,6637326623,1800003685,2562.686,694.985,44.967009,-67.609354
ME,23031,00581301,York County,2566108149,722427909,990.780,278.931,43.426019,-70.668425
MD,24001,01713506,Allegany County,1098571612,14940658,424.161,5.769,39.612313,-78.703104
MD,24003,01710958,Anne Arundel County,1074553083,447833714,414.887,172.910,38.993579,-76.560480
MD,24005,01695314,Baltimore County,1549750698,215989606,598.362,83.394,39.443167,-76.616569
MD,24009,01676636,Calvert County,552178304,341560888,213.197,131.877,38.522611,-76.529493
MD,24011,00595737,Caroline County,827350236,16777064,319.442,6.478,38.871531,-75.831662
MD,24013,01696228,Carroll County,1159279521,13185871,447.600,5.091,39.563301,-77.015368
MD,24015,00596115,Cecil County,896852795,185340903,346.277,71.561,39.562354,-75.941585
MD,24017,01676992,Charles County,1185656914,479539650,457.785,185.151,38.472853,-77.015427
MD,24019,00596495,Dorchester County,1400542033,1145384766,540.752,442.236,38.429196,-76.047433
MD,24021,01711211,Frederick County,1710554389,18041931,660.449,6.966,39.470429,-77.397624
MD,24023,01711058,Garrett County,1676036320,22315761,647.121,8.616,39.547299,-79.274619
MD,24025,01698178,Harford County,1132089349,231910741,437.102,89.541,39.537429,-76.299789
MD,24027,01709077,Howard County,649942723,6345542,250.944,2.450,39.252264,-76.924406
MD,24029,00593907,Kent County,717510794,353307933,277.032,136.413,39.241279,-76.125987
MD,24031,01712500,Montgomery County,1276884959,35995064,493.008,13.898,39.137381,-77.203063
MD,24033,01714670,Prince George's County,1250258133,41721659,482.727,16.109,38.825880,-76.847272
MD,24035,00596089,Queen Anne's County,962645492,360048470,371.680,139.015,39.040693,-76.082405
MD,24037,01697853,St. Mary's County,925665243,1053737256,357.401,406.850,38.220289,-76.530384
MD,24039,00596907,Somerset County,828090979,752714478,319.728,290.625,38.074450,-75.853323
MD,24041,00592947,Talbot County,695519249,539405840,268.541,208.266,38.748352,-76.178480
MD,24043,01714220,Washington County,1185609336,24803917,457.766,9.577,39.603621,-77.814671
MD,24045,01668606,Wicomico County,969736590,66797770,374.417,25.791,38.367375,-75.632089
MD,24047,01668802,Worcester County,1212832596,586845178,468.277,226.582,38.222133,-75.309931
MD,24510,01702381,Baltimore city,209643557,28767622,80.944,11.107,39.300032,-76.610476
MA,25001,00606927,Barnstable County,1020989893,2360346064,394.206,911.335,41.799014,-70.211880
MA,25003,00606928,Berkshire County,2400678867,50642922,926.907,19.553,42.375314,-73.213948
MA,25005,00606929,Bristol County,1432482514,357547961,553.085,138.050,41.746863,-71.090509
MA,25007,00606930,Dukes County,267455938,1004128585,103.265,387.696,41.380970,-70.701499
MA,25009,00606931,Essex County,1275359633,870400284,492.419,336.063,42.642711,-70.865107
MA,25011,00606932,Franklin County,1810952650,65556538,699.213,25.312,42.584504,-72.591792
MA,25013,00606933,Hampden County,1598136446,44413460,617.044,17.148,42.136198,-72.635648
MA,25015,00606934,Hampshire County,1365512869,46539285,527.227,17.969,42.339459,-72.663694
MA,25017,00606935,Middlesex County,2117856970,75792724,817.709,29.264,42.481711,-71.394917
MA,25019,00606936,Nantucket County,119431671,667032059,46.113,257.543,41.305878,-70.141910
MA,25021,00606937,Norfolk County,1025875907,124960223,396.093,48.247,42.171750,-71.181115
MA,25023,00606938,Plymouth County,1706313612,1125287797,658.811,434.476,41.987196,-70.741942
MA,25025,00606939,Suffolk County,150865086,160470296,58.249,61.958,42.331960,-71.020173
MA,25027,00606940,Worcester County,3912530796,177502550,1510.637,68.534,42.311693,-71.940282
MI,26001,01622943,Alcona County,1747141585,2890419325,674.575,1115.997,44.682535,-82.834080
MI,26003,01622944,Alger County,2370036407,10703535571,915.076,4132.658,47.080077,-86.564108
MI,26005,01622945,Allegan County,2137349551,2610845118,825.235,1008.053,42.595787,-86.634745
MI,26007,01622946,Alpena County,1481125303,2908714548,571.866,1123.061,44.894954,-83.426574
MI,26009,01622947,Antrim County,1232064099,326512927,475.703,126.067,45.005455,-85.175639
MI,26011,01622948,Arenac County,940660641,822319329,363.191,317.499,44.036833,-83.740675
MI,26013,01622949,Baraga County,2326506042,441604306,898.269,170.504,46.695859,-88.361810
MI,26015,01622950,Barry County,1432507987,62021607,553.094,23.947,42.582811,-85.314550
MI,26017,01622951,Bay County,1145557693,487990590,442.302,188.414,43.699711,-83.978701
MI,26019,01622952,Benzie County,828029228,1398237386,319.704,539.862,44.648621,-86.494317
MI,26021,01622953,Berrien County,1470467019,2625526479,567.751,1013.721,41.792639,-86.741822
MI,26023,01622954,Branch County,1311513992,34440013,506.378,13.297,41.918455,-85.066885
MI,26025,01622955,Calhoun County,1829249870,31275675,706.277,12.076,42.242990,-85.012385
MI,26027,01622956,Cass County,1269354633,47180822,490.101,18.217,41.916966,-86.000257
MI,26029,01622957,Charlevoix County,1078324745,2522960018,416.344,974.120,45.513164,-85.450392
MI,26031,01622958,Cheboygan County,1852528263,440607039,715.265,170.119,45.476120,-84.495271
MI,26033,01622959,Chippewa County,4036315424,2952479423,1558.430,1139.959,46.321819,-84.520630
MI,26035,01622960,Clare County,1461621715,28500716,564.335,11.004,43.991137,-84.838325
MI,26037,01622961,Clinton County,1466991661,21105919,566.409,8.149,42.950455,-84.591695
MI,26039,01622962,Crawford County,1440763922,18025856,556.282,6.960,44.680208,-84.611132
MI,26041,01622963,Delta County,3033119057,2124391646,1171.094,820.232,45.805229,-86.901938
MI,26043,01622964,Dickinson County,1972018818,40533053,761.401,15.650,46.012823,-87.866119
MI,26045,01622965,Eaton County,1489703574,11020019,575.178,4.255,42.589614,-84.846524
MI,26047,01622966,Emmet County,1210886743,1073475707,467.526,414.471,45.590094,-84.986822
MI,26049,01622967,Genesee County,1649729500,32693085,636.964,12.623,43.021077,-83.706372
MI,26051,01622968,Gladwin County,1299615518,36636103,501.784,14.145,43.989750,-84.389816
MI,26053,01622969,Gogebic County,2853813312,969951123,1101.864,374.500,46.488054,-89.788314
MI,26055,01622970,Grand Traverse County,1202643276,354756753,464.343,136.972,44.718688,-85.553848
MI,26057,01622971,Gratiot County,1472309904,8154670,568.462,3.149,43.292326,-84.604690
MI,26059,01622972,Hillsdale County,1549199574,22938608,598.149,8.857,41.864475,-84.642409
MI,26061,01622973,Houghton County,2613513997,1275354815,1009.083,492.417,46.998431,-88.651908
MI,26063,01622974,Huron County,2165436311,3368857517,836.080,1300.723,43.907616,-82.857045
MI,26065,01622975,Ingham County,1440346359,11891440,556.121,4.591,42.603534,-84.373811
MI,26067,01622976,Ionia County,1479671935,22641047,571.305,8.742,42.944650,-85.073766
MI,26069,01622977,Iosco County,1422205035,3473020950,549.116,1340.941,44.329482,-82.849447
MI,26071,01622978,Iron County,3020278450,116739058,1166.136,45.073,46.170254,-88.540526
MI,26073,01622979,Isabella County,1483226454,12959626,572.677,5.004,43.645233,-84.839424
MI,26075,01622980,Jackson County,1817308326,56538564,701.667,21.830,42.248474,-84.420868
MI,26077,01622981,Kalamazoo County,1456081718,46881014,562.196,18.101,42.246266,-85.532854
MI,26079,01622982,Kalkaska County,1450060290,28061562,559.871,10.835,44.678881,-85.088992
MI,26081,01622983,Kent County,2195453261,62871179,847.669,24.275,43.032497,-85.547446
MI,26083,01622984,Keweenaw County,1398883253,14053673397,540.112,5426.154,47.681974,-88.148797
MI,26085,01622985,Lake County,1469857281,17521848,567.515,6.765,43.995187,-85.811400
MI,26087,01622986,Lapeer County,1668449552,48310219,644.192,18.653,43.088633,-83.224325
MI,26089,01622987,Leelanau County,899207290,5659134006,347.186,2185.004,45.146182,-86.051574
